mode: set
miniclaudecode-go/skills/loader.go:49.58,50.23 1 1
miniclaudecode-go/agent_loop.go:3196.2,3197.26 2 0
miniclaudecode-go/agent_loop.go:3197.26,3199.18 2 0
miniclaudecode-go/agent_loop.go:3199.18,3201.4 1 0
miniclaudecode-go/agent_loop.go:3202.3,3202.52 1 0
miniclaudecode-go/agent_loop.go:3204.2,3204.33 1 0
miniclaudecode-go/agent_loop.go:3208.65,3209.30 1 1
miniclaudecode-go/agent_loop.go:3209.30,3210.34 1 1
miniclaudecode-go/agent_loop.go:3210.34,3212.4 1 1
miniclaudecode-go/agent_loop.go:3213.3,3213.33 1 0
miniclaudecode-go/agent_loop.go:3213.33,3215.28 2 0
miniclaudecode-go/agent_loop.go:3215.28,3217.5 1 0
miniclaudecode-go/agent_loop.go:3218.4,3218.14 1 0
miniclaudecode-go/agent_loop.go:3221.2,3221.12 1 0
miniclaudecode-go/agent_loop.go:3231.83,3237.42 4 0
miniclaudecode-go/agent_loop.go:3237.42,3239.3 1 0
miniclaudecode-go/agent_loop.go:3242.2,3243.65 2 0
miniclaudecode-go/agent_loop.go:3243.65,3245.65 2 0
miniclaudecode-go/agent_loop.go:3245.65,3249.51 3 0
miniclaudecode-go/agent_loop.go:3249.51,3251.5 1 0
miniclaudecode-go/agent_loop.go:3255.2,3255.14 1 0
miniclaudecode-go/agent_loop.go:3263.73,3269.45 4 0
miniclaudecode-go/agent_loop.go:3269.45,3270.67 1 0
miniclaudecode-go/agent_loop.go:3270.67,3272.9 2 0
miniclaudecode-go/agent_loop.go:3275.2,3275.21 1 0
miniclaudecode-go/agent_loop.go:3275.21,3277.3 1 0
miniclaudecode-go/agent_loop.go:3279.2,3283.34 3 0
miniclaudecode-go/agent_loop.go:3283.34,3284.27 1 0
miniclaudecode-go/agent_loop.go:3284.27,3285.12 1 0
miniclaudecode-go/agent_loop.go:3287.3,3288.10 2 0
miniclaudecode-go/agent_loop.go:3288.10,3289.12 1 0
miniclaudecode-go/agent_loop.go:3291.3,3291.29 1 0
miniclaudecode-go/agent_loop.go:3291.29,3292.32 1 0
miniclaudecode-go/agent_loop.go:3292.32,3293.24 1 0
miniclaudecode-go/agent_loop.go:3293.24,3294.14 1 0
miniclaudecode-go/agent_loop.go:3296.5,3296.60 1 0
miniclaudecode-go/agent_loop.go:3296.60,3298.6 1 0
miniclaudecode-go/agent_loop.go:3304.2,3305.34 2 0
miniclaudecode-go/agent_loop.go:3305.34,3306.32 1 0
miniclaudecode-go/agent_loop.go:3306.32,3307.12 1 0
miniclaudecode-go/agent_loop.go:3309.3,3310.10 2 0
miniclaudecode-go/agent_loop.go:3310.10,3311.12 1 0
miniclaudecode-go/agent_loop.go:3313.3,3313.28 1 0
miniclaudecode-go/agent_loop.go:3313.28,3314.61 1 0
miniclaudecode-go/agent_loop.go:3314.61,3315.13 1 0
miniclaudecode-go/agent_loop.go:3317.4,3317.38 1 0
miniclaudecode-go/agent_loop.go:3317.38,3318.13 1 0
miniclaudecode-go/agent_loop.go:3320.4,3320.55 1 0
miniclaudecode-go/agent_loop.go:3320.55,3321.58 1 0
miniclaudecode-go/agent_loop.go:3321.58,3323.6 1 0
miniclaudecode-go/agent_loop.go:3328.2,3328.14 1 0
miniclaudecode-go/agent_loop.go:3335.88,3341.45 4 0
miniclaudecode-go/agent_loop.go:3341.45,3342.67 1 0
miniclaudecode-go/agent_loop.go:3342.67,3344.9 2 0
miniclaudecode-go/agent_loop.go:3347.2,3347.21 1 0
miniclaudecode-go/agent_loop.go:3347.21,3351.3 1 0
miniclaudecode-go/agent_loop.go:3353.2,3356.34 3 0
miniclaudecode-go/agent_loop.go:3356.34,3357.32 1 0
miniclaudecode-go/agent_loop.go:3357.32,3358.12 1 0
miniclaudecode-go/agent_loop.go:3360.3,3361.10 2 0
miniclaudecode-go/agent_loop.go:3361.10,3362.12 1 0
miniclaudecode-go/agent_loop.go:3364.3,3364.28 1 0
miniclaudecode-go/agent_loop.go:3364.28,3365.52 1 0
miniclaudecode-go/agent_loop.go:3365.52,3367.5 1 0
miniclaudecode-go/agent_loop.go:3371.2,3371.14 1 0
miniclaudecode-go/agent_loop.go:3379.68,3387.45 5 0
miniclaudecode-go/agent_loop.go:3387.45,3388.68 1 0
miniclaudecode-go/agent_loop.go:3388.68,3390.51 2 0
miniclaudecode-go/agent_loop.go:3390.51,3392.5 1 0
miniclaudecode-go/agent_loop.go:3393.4,3393.9 1 0
miniclaudecode-go/agent_loop.go:3398.2,3399.22 2 0
miniclaudecode-go/agent_loop.go:3399.22,3401.3 1 0
miniclaudecode-go/agent_loop.go:3403.2,3403.47 1 0
miniclaudecode-go/agent_loop.go:3403.47,3404.32 1 0
miniclaudecode-go/agent_loop.go:3404.32,3405.12 1 0
miniclaudecode-go/agent_loop.go:3407.3,3408.10 2 0
miniclaudecode-go/agent_loop.go:3408.10,3409.12 1 0
miniclaudecode-go/agent_loop.go:3411.3,3411.28 1 0
miniclaudecode-go/agent_loop.go:3411.28,3412.26 1 0
miniclaudecode-go/agent_loop.go:3412.26,3413.13 1 0
miniclaudecode-go/agent_loop.go:3417.4,3417.41 1 0
miniclaudecode-go/agent_loop.go:3417.42,3422.5 0 0
miniclaudecode-go/agent_loop.go:3428.2,3428.47 1 0
miniclaudecode-go/agent_loop.go:3428.47,3430.27 2 0
miniclaudecode-go/agent_loop.go:3430.27,3431.12 1 0
miniclaudecode-go/agent_loop.go:3433.3,3434.10 2 0
miniclaudecode-go/agent_loop.go:3434.10,3435.12 1 0
miniclaudecode-go/agent_loop.go:3437.3,3437.29 1 0
miniclaudecode-go/agent_loop.go:3437.29,3438.32 1 0
miniclaudecode-go/agent_loop.go:3438.32,3439.74 1 0
miniclaudecode-go/agent_loop.go:3439.74,3444.33 2 0
miniclaudecode-go/agent_loop.go:3444.33,3446.42 2 0
miniclaudecode-go/agent_loop.go:3446.42,3448.47 2 0
miniclaudecode-go/agent_loop.go:3448.47,3450.9 1 0
miniclaudecode-go/agent_loop.go:3458.2,3459.31 2 0
miniclaudecode-go/agent_loop.go:3459.31,3461.3 1 0
miniclaudecode-go/agent_loop.go:3462.2,3463.15 2 0
miniclaudecode-go/agent_loop.go:3471.94,3483.59 3 0
miniclaudecode-go/agent_loop.go:3483.59,3485.20 2 0
miniclaudecode-go/agent_loop.go:3485.20,3487.4 1 0
miniclaudecode-go/agent_loop.go:3489.3,3490.25 2 0
miniclaudecode-go/agent_loop.go:3490.25,3493.25 2 0
miniclaudecode-go/agent_loop.go:3493.25,3495.5 1 0
miniclaudecode-go/agent_loop.go:3496.4,3496.36 1 0
miniclaudecode-go/agent_loop.go:3499.3,3500.28 2 0
miniclaudecode-go/agent_loop.go:3500.28,3502.4 1 0
miniclaudecode-go/agent_loop.go:3507.3,3513.30 5 0
miniclaudecode-go/agent_loop.go:3513.30,3516.33 2 0
miniclaudecode-go/agent_loop.go:3516.33,3518.5 1 0
miniclaudecode-go/agent_loop.go:3521.4,3521.74 1 0
miniclaudecode-go/agent_loop.go:3521.74,3522.13 1 0
miniclaudecode-go/agent_loop.go:3526.4,3526.65 1 0
miniclaudecode-go/agent_loop.go:3526.65,3527.13 1 0
miniclaudecode-go/agent_loop.go:3533.4,3534.69 2 0
miniclaudecode-go/agent_loop.go:3534.69,3536.5 1 0
miniclaudecode-go/agent_loop.go:3536.10,3539.19 2 0
miniclaudecode-go/agent_loop.go:3539.19,3540.14 1 0
miniclaudecode-go/agent_loop.go:3542.5,3542.27 1 0
miniclaudecode-go/agent_loop.go:3546.4,3547.40 2 0
miniclaudecode-go/agent_loop.go:3547.40,3549.33 2 0
miniclaudecode-go/agent_loop.go:3549.33,3552.6 2 0
miniclaudecode-go/agent_loop.go:3556.4,3556.49 1 0
miniclaudecode-go/agent_loop.go:3556.49,3557.10 1 0
miniclaudecode-go/agent_loop.go:3560.4,3567.33 6 0
miniclaudecode-go/agent_loop.go:3570.3,3570.25 1 0
miniclaudecode-go/agent_loop.go:3570.25,3572.4 1 0
miniclaudecode-go/agent_loop.go:3576.2,3576.58 1 0
miniclaudecode-go/agent_loop.go:3576.58,3579.26 2 0
miniclaudecode-go/agent_loop.go:3579.26,3581.26 2 0
miniclaudecode-go/agent_loop.go:3581.26,3583.5 1 0
miniclaudecode-go/agent_loop.go:3584.4,3584.38 1 0
miniclaudecode-go/agent_loop.go:3586.3,3587.31 2 0
miniclaudecode-go/agent_loop.go:3587.31,3589.31 2 0
miniclaudecode-go/agent_loop.go:3589.31,3591.5 1 0
miniclaudecode-go/agent_loop.go:3592.4,3592.48 1 0
miniclaudecode-go/agent_loop.go:3595.3,3599.35 4 0
miniclaudecode-go/agent_loop.go:3599.35,3601.21 2 0
miniclaudecode-go/agent_loop.go:3601.21,3602.13 1 0
miniclaudecode-go/agent_loop.go:3605.4,3606.38 2 0
miniclaudecode-go/agent_loop.go:3606.38,3609.33 2 0
miniclaudecode-go/agent_loop.go:3609.33,3612.6 2 0
miniclaudecode-go/agent_loop.go:3615.4,3615.60 1 0
miniclaudecode-go/agent_loop.go:3615.60,3616.10 1 0
miniclaudecode-go/agent_loop.go:3619.4,3622.21 4 0
miniclaudecode-go/agent_loop.go:3625.3,3625.26 1 0
miniclaudecode-go/agent_loop.go:3625.26,3627.4 1 0
miniclaudecode-go/agent_loop.go:3633.2,3634.26 2 0
miniclaudecode-go/agent_loop.go:3634.26,3637.3 2 0
miniclaudecode-go/agent_loop.go:3641.2,3641.41 1 0
miniclaudecode-go/agent_loop.go:3641.41,3644.3 2 0
miniclaudecode-go/agent_loop.go:3652.2,3653.23 2 0
miniclaudecode-go/agent_loop.go:3653.23,3655.28 2 0
miniclaudecode-go/agent_loop.go:3655.28,3658.4 2 0
miniclaudecode-go/agent_loop.go:3658.9,3660.4 1 0
miniclaudecode-go/agent_loop.go:3667.2,3667.32 1 0
miniclaudecode-go/agent_loop.go:3667.32,3669.26 2 0
miniclaudecode-go/agent_loop.go:3669.26,3672.4 2 0
miniclaudecode-go/agent_loop.go:3680.2,3680.29 1 0
miniclaudecode-go/agent_loop.go:3680.29,3682.28 2 0
miniclaudecode-go/agent_loop.go:3682.28,3685.4 2 0
miniclaudecode-go/agent_loop.go:3691.2,3692.26 2 0
miniclaudecode-go/agent_loop.go:3692.26,3695.3 2 0
miniclaudecode-go/agent_loop.go:3701.2,3701.35 1 0
miniclaudecode-go/agent_loop.go:3701.35,3703.22 2 0
miniclaudecode-go/agent_loop.go:3703.22,3707.4 3 0
miniclaudecode-go/agent_loop.go:3713.2,3713.20 1 0
miniclaudecode-go/agent_loop.go:3713.20,3720.21 3 0
miniclaudecode-go/agent_loop.go:3720.21,3722.4 1 0
miniclaudecode-go/agent_loop.go:3723.3,3723.35 1 0
miniclaudecode-go/agent_loop.go:3723.35,3725.4 1 0
miniclaudecode-go/agent_loop.go:3726.3,3726.34 1 0
miniclaudecode-go/agent_loop.go:3726.34,3728.4 1 0
miniclaudecode-go/agent_loop.go:3739.2,3743.23 3 0
miniclaudecode-go/agent_loop.go:3750.98,3752.23 2 0
miniclaudecode-go/agent_loop.go:3752.23,3754.3 1 0
miniclaudecode-go/agent_loop.go:3757.2,3758.16 2 0
miniclaudecode-go/agent_loop.go:3758.16,3760.3 1 0
miniclaudecode-go/agent_loop.go:3762.2,3763.55 2 0
miniclaudecode-go/agent_loop.go:3763.55,3765.3 1 0
miniclaudecode-go/agent_loop.go:3768.2,3768.42 1 0
miniclaudecode-go/agent_loop.go:3768.42,3769.36 1 0
miniclaudecode-go/agent_loop.go:3769.36,3771.11 2 0
miniclaudecode-go/agent_loop.go:3771.11,3773.55 1 0
miniclaudecode-go/agent_loop.go:3773.55,3775.6 1 0
miniclaudecode-go/agent_loop.go:3775.11,3776.14 1 0
miniclaudecode-go/agent_loop.go:3779.4,3780.9 2 0
miniclaudecode-go/agent_loop.go:3785.2,3786.16 2 0
miniclaudecode-go/agent_loop.go:3786.16,3788.3 1 0
miniclaudecode-go/agent_loop.go:3790.2,3791.58 2 0
miniclaudecode-go/agent_loop.go:3791.58,3793.3 1 0
miniclaudecode-go/agent_loop.go:3794.2,3794.20 1 0
miniclaudecode-go/agent_loop.go:3805.45,3814.27 2 0
miniclaudecode-go/agent_loop.go:3814.27,3816.3 1 0
miniclaudecode-go/agent_loop.go:3820.2,3820.34 1 0
miniclaudecode-go/agent_loop.go:3820.34,3822.3 1 0
miniclaudecode-go/agent_loop.go:3827.2,3827.64 1 0
miniclaudecode-go/agent_loop.go:3827.64,3829.27 2 0
miniclaudecode-go/agent_loop.go:3829.27,3831.4 1 0
miniclaudecode-go/agent_loop.go:3832.3,3832.40 1 0
miniclaudecode-go/agent_loop.go:3837.2,3848.18 3 0
miniclaudecode-go/agent_loop.go:3848.18,3850.3 1 0
miniclaudecode-go/agent_loop.go:3854.2,3858.18 2 0
miniclaudecode-go/agent_loop.go:3858.18,3860.3 1 0
miniclaudecode-go/agent_loop.go:3865.2,3865.18 1 0
miniclaudecode-go/agent_loop.go:3865.18,3867.3 1 0
miniclaudecode-go/agent_loop.go:3874.98,3884.42 7 0
miniclaudecode-go/agent_loop.go:3884.42,3887.60 2 0
miniclaudecode-go/agent_loop.go:3887.60,3888.12 1 0
miniclaudecode-go/agent_loop.go:3890.3,3892.15 3 0
miniclaudecode-go/agent_loop.go:3893.45,3894.38 1 0
miniclaudecode-go/agent_loop.go:3895.53,3896.42 1 0
miniclaudecode-go/agent_loop.go:3897.11,3898.44 1 0
miniclaudecode-go/agent_loop.go:3902.2,3902.26 1 0
miniclaudecode-go/agent_loop.go:3902.26,3904.33 2 0
miniclaudecode-go/agent_loop.go:3904.33,3906.4 1 0
miniclaudecode-go/agent_loop.go:3907.3,3907.23 1 0
miniclaudecode-go/agent_loop.go:3909.2,3909.23 1 0
miniclaudecode-go/agent_loop.go:3909.23,3911.30 2 0
miniclaudecode-go/agent_loop.go:3911.30,3913.4 1 0
miniclaudecode-go/agent_loop.go:3914.3,3914.23 1 0
miniclaudecode-go/agent_loop.go:3916.2,3916.25 1 0
miniclaudecode-go/agent_loop.go:3916.25,3918.32 2 0
miniclaudecode-go/agent_loop.go:3918.32,3920.4 1 0
miniclaudecode-go/agent_loop.go:3921.3,3921.23 1 0
miniclaudecode-go/agent_loop.go:3924.2,3926.58 2 0
miniclaudecode-go/agent_loop.go:3926.58,3928.3 1 0
miniclaudecode-go/agent_loop.go:3929.2,3929.15 1 0
miniclaudecode-go/agent_loop.go:3934.63,3937.33 3 0
miniclaudecode-go/agent_loop.go:3937.33,3939.3 1 0
miniclaudecode-go/agent_loop.go:3941.2,3942.16 2 0
miniclaudecode-go/agent_loop.go:3942.16,3944.3 1 0
miniclaudecode-go/agent_loop.go:3947.2,3949.32 3 0
miniclaudecode-go/agent_loop.go:3949.32,3950.20 1 0
miniclaudecode-go/agent_loop.go:3950.20,3951.12 1 0
miniclaudecode-go/agent_loop.go:3953.3,3954.55 2 0
miniclaudecode-go/agent_loop.go:3954.55,3955.12 1 0
miniclaudecode-go/agent_loop.go:3957.3,3958.17 2 0
miniclaudecode-go/agent_loop.go:3958.17,3959.12 1 0
miniclaudecode-go/agent_loop.go:3961.3,3962.27 2 0
miniclaudecode-go/agent_loop.go:3962.27,3965.4 2 0
miniclaudecode-go/agent_loop.go:3968.2,3968.22 1 0
miniclaudecode-go/agent_loop.go:3968.22,3970.3 1 0
miniclaudecode-go/agent_loop.go:3972.2,3973.16 2 0
miniclaudecode-go/agent_loop.go:3973.16,3975.3 1 0
miniclaudecode-go/agent_loop.go:3977.2,3978.207 2 0
miniclaudecode-go/agent_loop.go:3985.96,3988.23 3 0
miniclaudecode-go/agent_loop.go:3988.23,3990.3 1 0
miniclaudecode-go/agent_loop.go:3995.2,3996.39 2 0
miniclaudecode-go/agent_loop.go:3996.39,3997.65 1 0
miniclaudecode-go/agent_loop.go:3997.65,3999.4 1 0
miniclaudecode-go/agent_loop.go:4004.2,4007.47 4 0
miniclaudecode-go/agent_loop.go:4007.47,4009.3 1 0
miniclaudecode-go/agent_loop.go:4010.2,4010.33 1 0
miniclaudecode-go/agent_loop.go:4010.33,4014.44 2 0
miniclaudecode-go/agent_loop.go:4014.44,4015.37 1 0
miniclaudecode-go/agent_loop.go:4015.37,4017.10 2 0
miniclaudecode-go/agent_loop.go:4020.3,4020.11 1 0
miniclaudecode-go/agent_loop.go:4020.11,4021.12 1 0
miniclaudecode-go/agent_loop.go:4023.3,4023.56 1 0
miniclaudecode-go/agent_loop.go:4026.2,4026.33 1 0
miniclaudecode-go/agent_loop.go:4026.33,4028.3 1 0
miniclaudecode-go/agent_loop.go:4030.2,4034.43 4 0
miniclaudecode-go/agent_loop.go:4034.43,4038.28 4 0
miniclaudecode-go/agent_loop.go:4038.28,4040.4 1 0
miniclaudecode-go/agent_loop.go:4041.3,4042.30 2 0
miniclaudecode-go/agent_loop.go:4042.30,4044.22 2 0
miniclaudecode-go/agent_loop.go:4044.22,4046.5 1 0
miniclaudecode-go/agent_loop.go:4047.4,4047.64 1 0
miniclaudecode-go/agent_loop.go:4050.3,4050.65 1 0
miniclaudecode-go/agent_loop.go:4050.65,4052.4 1 0
miniclaudecode-go/agent_loop.go:4055.2,4055.45 1 0
miniclaudecode-go/agent_loop.go:4061.67,4074.41 5 0
miniclaudecode-go/agent_loop.go:4074.41,4077.10 3 0
miniclaudecode-go/agent_loop.go:4077.10,4078.12 1 0
miniclaudecode-go/agent_loop.go:4080.3,4080.28 1 0
miniclaudecode-go/agent_loop.go:4080.28,4099.78 3 0
miniclaudecode-go/agent_loop.go:4099.78,4100.13 1 0
miniclaudecode-go/agent_loop.go:4103.4,4103.23 1 0
miniclaudecode-go/agent_loop.go:4104.23,4106.17 2 0
miniclaudecode-go/agent_loop.go:4106.17,4108.6 1 0
miniclaudecode-go/agent_loop.go:4109.5,4109.17 1 0
miniclaudecode-go/agent_loop.go:4109.17,4110.47 1 0
miniclaudecode-go/agent_loop.go:4110.47,4117.7 1 0
miniclaudecode-go/agent_loop.go:4119.23,4121.17 2 0
miniclaudecode-go/agent_loop.go:4121.17,4123.6 1 0
miniclaudecode-go/agent_loop.go:4124.5,4124.17 1 0
miniclaudecode-go/agent_loop.go:4124.17,4125.45 1 0
miniclaudecode-go/agent_loop.go:4125.45,4126.36 1 0
miniclaudecode-go/agent_loop.go:4126.36,4128.8 1 0
miniclaudecode-go/agent_loop.go:4129.7,4129.37 1 0
miniclaudecode-go/agent_loop.go:4129.37,4131.8 1 0
miniclaudecode-go/agent_loop.go:4132.7,4132.33 1 0
miniclaudecode-go/agent_loop.go:4133.12,4139.7 1 0
miniclaudecode-go/agent_loop.go:4141.21,4142.59 1 0
miniclaudecode-go/agent_loop.go:4142.59,4143.43 1 0
miniclaudecode-go/agent_loop.go:4143.43,4145.23 2 0
miniclaudecode-go/agent_loop.go:4145.23,4147.8 1 0
miniclaudecode-go/agent_loop.go:4148.7,4149.24 2 0
miniclaudecode-go/agent_loop.go:4149.24,4151.8 1 0
miniclaudecode-go/agent_loop.go:4152.7,4153.34 2 0
miniclaudecode-go/agent_loop.go:4153.34,4155.8 1 0
miniclaudecode-go/agent_loop.go:4155.13,4155.39 1 0
miniclaudecode-go/agent_loop.go:4155.39,4157.8 1 0
miniclaudecode-go/agent_loop.go:4158.7,4158.86 1 0
miniclaudecode-go/agent_loop.go:4165.2,4168.26 2 0
miniclaudecode-go/agent_loop.go:4168.26,4170.33 2 0
miniclaudecode-go/agent_loop.go:4170.33,4172.33 2 0
miniclaudecode-go/agent_loop.go:4172.33,4174.5 1 0
miniclaudecode-go/agent_loop.go:4174.10,4174.38 1 0
miniclaudecode-go/agent_loop.go:4174.38,4176.5 1 0
miniclaudecode-go/agent_loop.go:4177.4,4178.27 2 0
miniclaudecode-go/agent_loop.go:4178.27,4180.5 1 0
miniclaudecode-go/agent_loop.go:4185.2,4185.24 1 0
miniclaudecode-go/agent_loop.go:4185.24,4186.19 1 0
miniclaudecode-go/agent_loop.go:4186.19,4188.4 1 0
miniclaudecode-go/agent_loop.go:4189.3,4190.34 2 0
miniclaudecode-go/agent_loop.go:4190.34,4192.4 1 0
miniclaudecode-go/agent_loop.go:4193.3,4193.88 1 0
miniclaudecode-go/agent_loop.go:4196.2,4196.20 1 0
miniclaudecode-go/agent_loop.go:4205.42,4207.20 2 0
miniclaudecode-go/agent_loop.go:4207.20,4209.3 1 0
miniclaudecode-go/agent_loop.go:4210.2,4212.51 3 0
miniclaudecode-go/agent_loop.go:4212.51,4214.3 1 0
miniclaudecode-go/agent_loop.go:4215.2,4215.66 1 0
miniclaudecode-go/agent_loop.go:4221.98,4223.21 2 0
miniclaudecode-go/agent_loop.go:4223.21,4225.3 1 0
miniclaudecode-go/agent_loop.go:4227.2,4229.26 3 0
miniclaudecode-go/agent_loop.go:4229.26,4230.69 1 0
miniclaudecode-go/agent_loop.go:4230.69,4232.4 1 0
miniclaudecode-go/agent_loop.go:4232.9,4232.60 1 0
miniclaudecode-go/agent_loop.go:4232.60,4236.4 1 0
miniclaudecode-go/agent_loop.go:4239.2,4239.56 1 0
miniclaudecode-go/agent_loop.go:4239.56,4241.3 1 0
miniclaudecode-go/agent_loop.go:4243.2,4246.21 3 0
miniclaudecode-go/agent_loop.go:4246.21,4248.28 2 0
miniclaudecode-go/agent_loop.go:4248.28,4250.29 2 0
miniclaudecode-go/agent_loop.go:4250.29,4253.5 2 0
miniclaudecode-go/agent_loop.go:4257.2,4257.35 1 0
miniclaudecode-go/agent_loop.go:4257.35,4259.42 2 0
miniclaudecode-go/agent_loop.go:4259.42,4261.26 2 0
miniclaudecode-go/agent_loop.go:4261.26,4263.5 1 0
miniclaudecode-go/agent_loop.go:4264.4,4264.121 1 0
miniclaudecode-go/agent_loop.go:4268.2,4268.45 1 0
miniclaudecode-go/agent_loop.go:4280.112,4281.23 1 0
miniclaudecode-go/agent_loop.go:4281.23,4283.3 1 0
miniclaudecode-go/agent_loop.go:4286.2,4292.65 3 0
miniclaudecode-go/agent_loop.go:4292.65,4294.19 2 0
miniclaudecode-go/agent_loop.go:4294.19,4295.12 1 0
miniclaudecode-go/agent_loop.go:4297.3,4298.32 2 0
miniclaudecode-go/agent_loop.go:4298.32,4300.31 2 0
miniclaudecode-go/agent_loop.go:4300.31,4304.5 3 0
miniclaudecode-go/agent_loop.go:4304.10,4306.5 1 0
miniclaudecode-go/agent_loop.go:4307.9,4309.4 1 0
miniclaudecode-go/agent_loop.go:4312.2,4312.23 1 0
miniclaudecode-go/agent_loop.go:4312.23,4314.3 1 0
miniclaudecode-go/agent_loop.go:4316.2,4320.28 5 0
miniclaudecode-go/agent_loop.go:4320.28,4321.44 1 0
miniclaudecode-go/agent_loop.go:4321.44,4322.9 1 0
miniclaudecode-go/agent_loop.go:4324.3,4326.14 3 0
miniclaudecode-go/agent_loop.go:4329.2,4329.20 1 0
miniclaudecode-go/agent_loop.go:4329.20,4331.3 1 0
miniclaudecode-go/agent_loop.go:4332.2,4333.20 2 0
miniclaudecode-go/agent_loop.go:4344.131,4354.21 4 0
miniclaudecode-go/agent_loop.go:4354.21,4356.3 1 0
miniclaudecode-go/agent_loop.go:4357.2,4358.26 2 0
miniclaudecode-go/agent_loop.go:4358.26,4361.3 2 0
miniclaudecode-go/agent_loop.go:4367.2,4368.24 2 0
miniclaudecode-go/agent_loop.go:4368.24,4371.3 2 0
miniclaudecode-go/agent_loop.go:4374.2,4374.31 1 0
miniclaudecode-go/agent_loop.go:4374.31,4375.79 1 0
miniclaudecode-go/agent_loop.go:4375.79,4377.34 2 0
miniclaudecode-go/agent_loop.go:4377.34,4379.5 1 0
miniclaudecode-go/agent_loop.go:4385.2,4385.30 1 0
miniclaudecode-go/agent_loop.go:4385.30,4387.38 2 0
miniclaudecode-go/agent_loop.go:4387.38,4389.4 1 0
miniclaudecode-go/agent_loop.go:4390.8,4390.75 1 0
miniclaudecode-go/agent_loop.go:4390.75,4392.28 2 0
miniclaudecode-go/agent_loop.go:4392.28,4394.4 1 0
miniclaudecode-go/agent_loop.go:4397.2,4401.40 3 0
miniclaudecode-go/agent_loop.go:4401.40,4403.3 1 0
miniclaudecode-go/agent_loop.go:4405.2,4408.20 3 0
miniclaudecode-go/agent_loop.go:4415.65,4416.22 1 0
miniclaudecode-go/agent_loop.go:4416.22,4418.3 1 0
miniclaudecode-go/agent_loop.go:4419.2,4421.38 3 0
miniclaudecode-go/agent_loop.go:4427.70,4428.22 1 0
miniclaudecode-go/agent_loop.go:4428.22,4430.3 1 0
miniclaudecode-go/agent_loop.go:4431.2,4434.54 4 0
miniclaudecode-go/agent_loop.go:4434.54,4436.55 2 0
miniclaudecode-go/agent_loop.go:4436.55,4437.55 1 0
miniclaudecode-go/agent_loop.go:4437.55,4438.43 1 0
miniclaudecode-go/agent_loop.go:4438.43,4441.25 3 0
miniclaudecode-go/agent_loop.go:4441.25,4442.55 1 0
miniclaudecode-go/agent_loop.go:4442.55,4444.8 1 0
miniclaudecode-go/agent_loop.go:4444.13,4444.64 1 0
miniclaudecode-go/agent_loop.go:4444.64,4446.30 2 0
miniclaudecode-go/agent_loop.go:4446.30,4448.9 1 0
miniclaudecode-go/agent_loop.go:4449.8,4449.30 1 0
miniclaudecode-go/agent_loop.go:4450.13,4450.64 1 0
miniclaudecode-go/agent_loop.go:4450.64,4452.8 1 0
miniclaudecode-go/agent_loop.go:4452.13,4452.66 1 0
miniclaudecode-go/agent_loop.go:4452.66,4454.27 2 0
miniclaudecode-go/agent_loop.go:4454.27,4456.9 1 0
miniclaudecode-go/agent_loop.go:4457.8,4457.27 1 0
miniclaudecode-go/agent_loop.go:4460.6,4461.13 2 0
miniclaudecode-go/agent_loop.go:4466.2,4466.16 1 0
miniclaudecode-go/agent_loop.go:4472.48,4473.29 1 0
miniclaudecode-go/agent_loop.go:4473.29,4475.3 1 0
miniclaudecode-go/agent_loop.go:4476.2,4477.29 2 0
miniclaudecode-go/agent_loop.go:4477.29,4483.3 2 0
miniclaudecode-go/agent_loop.go:4489.37,4493.108 1 0
miniclaudecode-go/agent_loop.go:4493.108,4495.22 2 0
miniclaudecode-go/agent_loop.go:4495.22,4497.4 1 0
miniclaudecode-go/agent_loop.go:4498.3,4499.18 2 0
miniclaudecode-go/agent_loop.go:4499.18,4515.4 2 0
miniclaudecode-go/agent_loop.go:4518.2,4518.24 1 0
miniclaudecode-go/agent_loop.go:4518.24,4526.33 4 0
miniclaudecode-go/agent_loop.go:4526.33,4539.33 4 0
miniclaudecode-go/agent_loop.go:4539.33,4541.5 1 0
miniclaudecode-go/agent_loop.go:4542.4,4546.27 2 0
miniclaudecode-go/agent_loop.go:4546.27,4549.5 2 0
miniclaudecode-go/agent_loop.go:4552.4,4553.33 2 0
miniclaudecode-go/agent_loop.go:4553.33,4554.41 1 0
miniclaudecode-go/agent_loop.go:4554.41,4556.6 1 0
miniclaudecode-go/agent_loop.go:4566.4,4575.55 6 0
miniclaudecode-go/agent_loop.go:4577.3,4577.9 1 0
miniclaudecode-go/agent_loop.go:4582.2,4583.20 2 0
miniclaudecode-go/agent_loop.go:4583.20,4588.79 2 0
miniclaudecode-go/agent_loop.go:4588.79,4590.4 1 0
miniclaudecode-go/agent_loop.go:4600.2,4600.35 1 0
miniclaudecode-go/agent_loop.go:4600.35,4604.31 1 0
miniclaudecode-go/agent_loop.go:4604.31,4606.4 1 0
miniclaudecode-go/agent_loop.go:4608.3,4612.55 3 0
miniclaudecode-go/agent_loop.go:4612.55,4615.62 2 0
miniclaudecode-go/agent_loop.go:4615.62,4617.5 1 0
miniclaudecode-go/agent_loop.go:4621.3,4621.22 1 0
miniclaudecode-go/agent_loop.go:4621.22,4623.4 1 0
miniclaudecode-go/agent_loop.go:4625.3,4625.22 1 0
